Any,Nom_Districte,Nom_Barri,Edat_quinquennal,Emmigrants,Immigrants
2020,Gràcia,la Vila de Gràcia,30-34 anys,351,571
2020,Gràcia,el Camp d'en Grassot i Gràcia Nova,30-34 anys,202,274
2020,Horta-Guinardó,el Baix Guinardó,30-34 anys,143,151
2020,Horta-Guinardó,Can Baró,30-34 anys,46,55
2020,Horta-Guinardó,el Guinardó,30-34 anys,202,239
2020,Horta-Guinardó,la Font d'en Fargues,30-34 anys,21,21
2020,Horta-Guinardó,el Carmel,30-34 anys,143,195
2020,Horta-Guinardó,la Teixonera,30-34 anys,50,72
2020,Horta-Guinardó,Sant Genís dels Agudells,30-34 anys,39,31
2020,Horta-Guinardó,Montbau,30-34 anys,21,34
2020,Horta-Guinardó,la Vall d'Hebron,30-34 anys,24,13
2020,Horta-Guinardó,la Clota,30-34 anys,6,8
2020,Horta-Guinardó,Horta,30-34 anys,142,183
2020,Nou Barris,Vilapicina i la Torre Llobeta,30-34 anys,98,104
2020,Nou Barris,Porta,30-34 anys,137,181
2020,Nou Barris,el Turó de la Peira,30-34 anys,68,93
2020,Nou Barris,Can Peguera,30-34 anys,7,5
2020,Nou Barris,la Guineueta,30-34 anys,44,48
2020,Nou Barris,Canyelles,30-34 anys,5,17
2020,Nou Barris,les Roquetes,30-34 anys,63,91
2020,Nou Barris,Verdun,30-34 anys,59,74
2020,Nou Barris,la Prosperitat,30-34 anys,96,126
2020,Nou Barris,la Trinitat Nova,30-34 anys,37,43
2020,Nou Barris,Torre Baró,30-34 anys,11,13
2020,Nou Barris,Ciutat Meridiana,30-34 anys,69,61
2020,Nou Barris,Vallbona,30-34 anys,14,11
2020,Sant Andreu,la Trinitat Vella,30-34 anys,53,73
2020,Sant Andreu,Baró de Viver,30-34 anys,7,9
2020,Sant Andreu,el Bon Pastor,30-34 anys,88,106
2020,Sant Andreu,Sant Andreu,30-34 anys,248,220
2020,Sant Andreu,la Sagrera,30-34 anys,150,165
2020,Sant Andreu,el Congrés i els Indians,30-34 anys,73,75
2020,Sant Andreu,Navas,30-34 anys,105,133
2020,Sant Martí,el Camp de l'Arpa del Clot,30-34 anys,221,343
2020,Sant Martí,el Clot,30-34 anys,142,174
2020,Sant Martí,el Parc i la Llacuna del Poblenou,30-34 anys,80,133
2020,Sant Martí,la Vila Olímpica del Poblenou,30-34 anys,41,59
2020,Sant Martí,el Poblenou,30-34 anys,162,296
2020,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,30-34 anys,57,105
2020,Sant Martí,el Besòs i el Maresme,30-34 anys,156,249
2020,Sant Martí,Provençals del Poblenou,30-34 anys,113,142
2020,Sant Martí,Sant Martí de Provençals,30-34 anys,94,139
2020,Sant Martí,la Verneda i la Pau,30-34 anys,106,106
2020,Ciutat Vella,el Raval,35-39 anys,309,400
2020,Ciutat Vella,el Barri Gòtic,35-39 anys,169,306
2020,Ciutat Vella,la Barceloneta,35-39 anys,114,154
2020,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",35-39 anys,120,222
2020,Eixample,el Fort Pienc,35-39 anys,177,212
2020,Eixample,la Sagrada Família,35-39 anys,268,301
2020,Eixample,la Dreta de l'Eixample,35-39 anys,250,296
2020,Eixample,l'Antiga Esquerra de l'Eixample,35-39 anys,261,247
2020,Eixample,la Nova Esquerra de l'Eixample,35-39 anys,319,336
2020,Eixample,Sant Antoni,35-39 anys,186,226
2020,Sants-Montjuïc,el Poble-sec,35-39 anys,230,276
2020,Sants-Montjuïc,la Marina del Prat Vermell,35-39 anys,8,2
2020,Sants-Montjuïc,la Marina de Port,35-39 anys,123,128
2020,Sants-Montjuïc,la Font de la Guatlla,35-39 anys,69,63
2020,Sants-Montjuïc,Hostafrancs,35-39 anys,110,110
2020,Sants-Montjuïc,la Bordeta,35-39 anys,75,105
2020,Sants-Montjuïc,Sants - Badal,35-39 anys,139,136
2020,Sants-Montjuïc,Sants,35-39 anys,284,271
2020,Les Corts,les Corts,35-39 anys,209,169
2020,Les Corts,la Maternitat i Sant Ramon,35-39 anys,147,90
2020,Les Corts,Pedralbes,35-39 anys,39,45
2020,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",35-39 anys,16,13
2020,Sarrià-Sant Gervasi,Sarrià,35-39 anys,83,84
2020,Sarrià-Sant Gervasi,les Tres Torres,35-39 anys,74,45
2020,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,35-39 anys,91,93
2020,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,35-39 anys,200,175
2020,Sarrià-Sant Gervasi,el Putxet i el Farró,35-39 anys,159,123
2020,Gràcia,Vallcarca i els Penitents,35-39 anys,73,68
2020,Gràcia,el Coll,35-39 anys,25,30
2020,Gràcia,la Salut,35-39 anys,58,51
2020,Gràcia,la Vila de Gràcia,35-39 anys,318,292
2020,Gràcia,el Camp d'en Grassot i Gràcia Nova,35-39 anys,177,181
2020,Horta-Guinardó,el Baix Guinardó,35-39 anys,121,130
2020,Horta-Guinardó,Can Baró,35-39 anys,47,35
2020,Horta-Guinardó,el Guinardó,35-39 anys,170,144
2020,Horta-Guinardó,la Font d'en Fargues,35-39 anys,31,20
2020,Horta-Guinardó,el Carmel,35-39 anys,117,157
2020,Horta-Guinardó,la Teixonera,35-39 anys,54,54
2020,Horta-Guinardó,Sant Genís dels Agudells,35-39 anys,20,32
2020,Horta-Guinardó,Montbau,35-39 anys,16,17
2020,Horta-Guinardó,la Vall d'Hebron,35-39 anys,10,19
2020,Horta-Guinardó,la Clota,35-39 anys,4,1
2020,Horta-Guinardó,Horta,35-39 anys,119,122
2020,Nou Barris,Vilapicina i la Torre Llobeta,35-39 anys,86,100
2020,Nou Barris,Porta,35-39 anys,123,159
2020,Nou Barris,el Turó de la Peira,35-39 anys,56,71
2020,Nou Barris,Can Peguera,35-39 anys,6,2
2020,Nou Barris,la Guineueta,35-39 anys,41,37
2020,Nou Barris,Canyelles,35-39 anys,16,12
2020,Nou Barris,les Roquetes,35-39 anys,52,50
2020,Nou Barris,Verdun,35-39 anys,51,58
2020,Nou Barris,la Prosperitat,35-39 anys,96,86
2020,Nou Barris,la Trinitat Nova,35-39 anys,29,32
2020,Nou Barris,Torre Baró,35-39 anys,9,12
2020,Nou Barris,Ciutat Meridiana,35-39 anys,35,57
2020,Nou Barris,Vallbona,35-39 anys,6,4
2020,Sant Andreu,la Trinitat Vella,35-39 anys,41,56
2020,Sant Andreu,Baró de Viver,35-39 anys,8,6
2020,Sant Andreu,el Bon Pastor,35-39 anys,59,82
2020,Sant Andreu,Sant Andreu,35-39 anys,190,155
2020,Sant Andreu,la Sagrera,35-39 anys,97,118
2020,Sant Andreu,el Congrés i els Indians,35-39 anys,55,54
2020,Sant Andreu,Navas,35-39 anys,71,86
2020,Sant Martí,el Camp de l'Arpa del Clot,35-39 anys,214,200
2020,Sant Martí,el Clot,35-39 anys,136,119
2020,Sant Martí,el Parc i la Llacuna del Poblenou,35-39 anys,88,76
2020,Sant Martí,la Vila Olímpica del Poblenou,35-39 anys,43,42
2020,Sant Martí,el Poblenou,35-39 anys,181,198
2020,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,35-39 anys,72,75
2020,Sant Martí,el Besòs i el Maresme,35-39 anys,147,221
2020,Sant Martí,Provençals del Poblenou,35-39 anys,101,82
2020,Sant Martí,Sant Martí de Provençals,35-39 anys,70,89
2020,Sant Martí,la Verneda i la Pau,35-39 anys,100,90
2020,Ciutat Vella,el Raval,40-44 anys,237,288
2020,Ciutat Vella,el Barri Gòtic,40-44 anys,121,173
2020,Ciutat Vella,la Barceloneta,40-44 anys,73,98
2020,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",40-44 anys,120,139
2020,Eixample,el Fort Pienc,40-44 anys,134,127
2020,Eixample,la Sagrada Família,40-44 anys,166,161
2020,Eixample,la Dreta de l'Eixample,40-44 anys,197,162
2020,Eixample,l'Antiga Esquerra de l'Eixample,40-44 anys,170,160
2020,Eixample,la Nova Esquerra de l'Eixample,40-44 anys,229,152
2020,Eixample,Sant Antoni,40-44 anys,157,130
2020,Sants-Montjuïc,el Poble-sec,40-44 anys,200,174
2020,Sants-Montjuïc,la Marina del Prat Vermell,40-44 anys,1,1
2020,Sants-Montjuïc,la Marina de Port,40-44 anys,96,84
2020,Sants-Montjuïc,la Font de la Guatlla,40-44 anys,40,35
2020,Sants-Montjuïc,Hostafrancs,40-44 anys,67,60
2020,Sants-Montjuïc,la Bordeta,40-44 anys,96,73
2020,Sants-Montjuïc,Sants - Badal,40-44 anys,117,92
2020,Sants-Montjuïc,Sants,40-44 anys,185,180
2020,Les Corts,les Corts,40-44 anys,171,113
2020,Les Corts,la Maternitat i Sant Ramon,40-44 anys,94,89
2020,Les Corts,Pedralbes,40-44 anys,46,51
2020,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",40-44 anys,25,15
2020,Sarrià-Sant Gervasi,Sarrià,40-44 anys,83,73
2020,Sarrià-Sant Gervasi,les Tres Torres,40-44 anys,69,49
2020,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,40-44 anys,96,66
2020,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,40-44 anys,149,131
2020,Sarrià-Sant Gervasi,el Putxet i el Farró,40-44 anys,103,94
2020,Gràcia,Vallcarca i els Penitents,40-44 anys,60,46
2020,Gràcia,el Coll,40-44 anys,25,20
2020,Gràcia,la Salut,40-44 anys,61,53
2020,Gràcia,la Vila de Gràcia,40-44 anys,227,155
2020,Gràcia,el Camp d'en Grassot i Gràcia Nova,40-44 anys,143,106
2020,Horta-Guinardó,el Baix Guinardó,40-44 anys,88,65
2020,Horta-Guinardó,Can Baró,40-44 anys,22,33
2020,Horta-Guinardó,el Guinardó,40-44 anys,122,98
2020,Horta-Guinardó,la Font d'en Fargues,40-44 anys,23,19
2020,Horta-Guinardó,el Carmel,40-44 anys,101,103
2020,Horta-Guinardó,la Teixonera,40-44 anys,33,33
2020,Horta-Guinardó,Sant Genís dels Agudells,40-44 anys,26,22
2020,Horta-Guinardó,Montbau,40-44 anys,13,19
2020,Horta-Guinardó,la Vall d'Hebron,40-44 anys,12,17
2020,Horta-Guinardó,la Clota,40-44 anys,1,1
2020,Horta-Guinardó,Horta,40-44 anys,106,79
2020,Nou Barris,Vilapicina i la Torre Llobeta,40-44 anys,87,71
2020,Nou Barris,Porta,40-44 anys,111,124
2020,Nou Barris,el Turó de la Peira,40-44 anys,51,47
2020,Nou Barris,Can Peguera,40-44 anys,4,1
2020,Nou Barris,la Guineueta,40-44 anys,38,31
2020,Nou Barris,Canyelles,40-44 anys,11,10
2020,Nou Barris,les Roquetes,40-44 anys,45,57
2020,Nou Barris,Verdun,40-44 anys,46,45
2020,Nou Barris,la Prosperitat,40-44 anys,84,89
2020,Nou Barris,la Trinitat Nova,40-44 anys,32,33
2020,Nou Barris,Torre Baró,40-44 anys,3,14
2020,Nou Barris,Ciutat Meridiana,40-44 anys,35,46
2020,Nou Barris,Vallbona,40-44 anys,8,3
2020,Sant Andreu,la Trinitat Vella,40-44 anys,35,46
2020,Sant Andreu,Baró de Viver,40-44 anys,8,6
2020,Sant Andreu,el Bon Pastor,40-44 anys,52,67
2020,Sant Andreu,Sant Andreu,40-44 anys,177,124
2020,Sant Andreu,la Sagrera,40-44 anys,95,83
2020,Sant Andreu,el Congrés i els Indians,40-44 anys,39,31
2020,Sant Andreu,Navas,40-44 anys,67,69
2020,Sant Martí,el Camp de l'Arpa del Clot,40-44 anys,169,121
2020,Sant Martí,el Clot,40-44 anys,95,85
2020,Sant Martí,el Parc i la Llacuna del Poblenou,40-44 anys,57,47
2020,Sant Martí,la Vila Olímpica del Poblenou,40-44 anys,38,29
2020,Sant Martí,el Poblenou,40-44 anys,166,118
2020,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,40-44 anys,50,44
2020,Sant Martí,el Besòs i el Maresme,40-44 anys,119,159
2020,Sant Martí,Provençals del Poblenou,40-44 anys,75,85
2020,Sant Martí,Sant Martí de Provençals,40-44 anys,70,63
2020,Sant Martí,la Verneda i la Pau,40-44 anys,87,83
2020,Ciutat Vella,el Raval,45-49 anys,152,151
2020,Ciutat Vella,el Barri Gòtic,45-49 anys,77,117
2020,Ciutat Vella,la Barceloneta,45-49 anys,47,50
2020,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",45-49 anys,84,77
2020,Eixample,el Fort Pienc,45-49 anys,108,73
2020,Eixample,la Sagrada Família,45-49 anys,141,120
2020,Eixample,la Dreta de l'Eixample,45-49 anys,141,143
2020,Eixample,l'Antiga Esquerra de l'Eixample,45-49 anys,118,116
2020,Eixample,la Nova Esquerra de l'Eixample,45-49 anys,147,126
2020,Eixample,Sant Antoni,45-49 anys,112,85
2020,Sants-Montjuïc,el Poble-sec,45-49 anys,115,107
2020,Sants-Montjuïc,la Marina del Prat Vermell,45-49 anys,3,2
2020,Sants-Montjuïc,la Marina de Port,45-49 anys,79,58
2020,Sants-Montjuïc,la Font de la Guatlla,45-49 anys,28,16
2020,Sants-Montjuïc,Hostafrancs,45-49 anys,34,40
2020,Sants-Montjuïc,la Bordeta,45-49 anys,51,44
2020,Sants-Montjuïc,Sants - Badal,45-49 anys,70,69
2020,Sants-Montjuïc,Sants,45-49 anys,132,130
2020,Les Corts,les Corts,45-49 anys,103,93
2020,Les Corts,la Maternitat i Sant Ramon,45-49 anys,63,52
2020,Les Corts,Pedralbes,45-49 anys,36,39
2020,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",45-49 anys,15,11
2020,Sarrià-Sant Gervasi,Sarrià,45-49 anys,102,57
2020,Sarrià-Sant Gervasi,les Tres Torres,45-49 anys,63,48
2020,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,45-49 anys,67,43
2020,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,45-49 anys,130,87
2020,Sarrià-Sant Gervasi,el Putxet i el Farró,45-49 anys,81,55
2020,Gràcia,Vallcarca i els Penitents,45-49 anys,38,36
2020,Gràcia,el Coll,45-49 anys,23,20
2020,Gràcia,la Salut,45-49 anys,28,24
2020,Gràcia,la Vila de Gràcia,45-49 anys,149,100
2020,Gràcia,el Camp d'en Grassot i Gràcia Nova,45-49 anys,71,72
2020,Horta-Guinardó,el Baix Guinardó,45-49 anys,56,48
2020,Horta-Guinardó,Can Baró,45-49 anys,25,19
2020,Horta-Guinardó,el Guinardó,45-49 anys,77,70
2020,Horta-Guinardó,la Font d'en Fargues,45-49 anys,16,14
2020,Horta-Guinardó,el Carmel,45-49 anys,72,75
2020,Horta-Guinardó,la Teixonera,45-49 anys,26,21
2020,Horta-Guinardó,Sant Genís dels Agudells,45-49 anys,17,11
2020,Horta-Guinardó,Montbau,45-49 anys,8,12
2020,Horta-Guinardó,la Vall d'Hebron,45-49 anys,14,10
2020,Horta-Guinardó,la Clota,45-49 anys,3,3
2020,Horta-Guinardó,Horta,45-49 anys,76,50
2020,Nou Barris,Vilapicina i la Torre Llobeta,45-49 anys,50,59
2020,Nou Barris,Porta,45-49 anys,85,80
2020,Nou Barris,el Turó de la Peira,45-49 anys,28,38
2020,Nou Barris,Can Peguera,45-49 anys,3,2
2020,Nou Barris,la Guineueta,45-49 anys,27,17
2020,Nou Barris,Canyelles,45-49 anys,7,8
2020,Nou Barris,les Roquetes,45-49 anys,47,36
2020,Nou Barris,Verdun,45-49 anys,35,33
2020,Nou Barris,la Prosperitat,45-49 anys,56,47
2020,Nou Barris,la Trinitat Nova,45-49 anys,14,18
2020,Nou Barris,Torre Baró,45-49 anys,5,7
2020,Nou Barris,Ciutat Meridiana,45-49 anys,26,41
2020,Nou Barris,Vallbona,45-49 anys,5,1
2020,Sant Andreu,la Trinitat Vella,45-49 anys,30,29
2020,Sant Andreu,Baró de Viver,45-49 anys,2,1
2020,Sant Andreu,el Bon Pastor,45-49 anys,48,37
2020,Sant Andreu,Sant Andreu,45-49 anys,118,78
2020,Sant Andreu,la Sagrera,45-49 anys,57,58
2020,Sant Andreu,el Congrés i els Indians,45-49 anys,28,24
2020,Sant Andreu,Navas,45-49 anys,59,45
2020,Sant Martí,el Camp de l'Arpa del Clot,45-49 anys,118,87
2020,Sant Martí,el Clot,45-49 anys,57,44
2020,Sant Martí,el Parc i la Llacuna del Poblenou,45-49 anys,28,30
2020,Sant Martí,la Vila Olímpica del Poblenou,45-49 anys,28,18
2020,Sant Martí,el Poblenou,45-49 anys,103,72
2020,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,45-49 anys,38,37
2020,Sant Martí,el Besòs i el Maresme,45-49 anys,87,112
2020,Sant Martí,Provençals del Poblenou,45-49 anys,49,27
2020,Sant Martí,Sant Martí de Provençals,45-49 anys,57,52
2020,Sant Martí,la Verneda i la Pau,45-49 anys,68,53
2020,Ciutat Vella,el Raval,50-54 anys,90,116
2020,Ciutat Vella,el Barri Gòtic,50-54 anys,48,74
2020,Ciutat Vella,la Barceloneta,50-54 anys,33,30
2020,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",50-54 anys,67,49
2020,Eixample,el Fort Pienc,50-54 anys,72,69
2020,Eixample,la Sagrada Família,50-54 anys,91,72
2020,Eixample,la Dreta de l'Eixample,50-54 anys,95,104
2020,Eixample,l'Antiga Esquerra de l'Eixample,50-54 anys,94,72
2020,Eixample,la Nova Esquerra de l'Eixample,50-54 anys,134,96
2020,Eixample,Sant Antoni,50-54 anys,89,59
2020,Sants-Montjuïc,el Poble-sec,50-54 anys,76,57
2020,Sants-Montjuïc,la Marina del Prat Vermell,50-54 anys,1,1
2020,Sants-Montjuïc,la Marina de Port,50-54 anys,62,50
2020,Sants-Montjuïc,la Font de la Guatlla,50-54 anys,18,24
2020,Sants-Montjuïc,Hostafrancs,50-54 anys,26,32
2020,Sants-Montjuïc,la Bordeta,50-54 anys,39,32
2020,Sants-Montjuïc,Sants - Badal,50-54 anys,55,52
2020,Sants-Montjuïc,Sants,50-54 anys,107,100
2020,Les Corts,les Corts,50-54 anys,95,62
2020,Les Corts,la Maternitat i Sant Ramon,50-54 anys,64,44
2020,Les Corts,Pedralbes,50-54 anys,38,32
2020,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",50-54 anys,19,12
2020,Sarrià-Sant Gervasi,Sarrià,50-54 anys,64,55
2020,Sarrià-Sant Gervasi,les Tres Torres,50-54 anys,44,30
2020,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,50-54 anys,65,39
2020,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,50-54 anys,103,74
2020,Sarrià-Sant Gervasi,el Putxet i el Farró,50-54 anys,59,38
2020,Gràcia,Vallcarca i els Penitents,50-54 anys,23,24
2020,Gràcia,el Coll,50-54 anys,8,13
2020,Gràcia,la Salut,50-54 anys,21,17
2020,Gràcia,la Vila de Gràcia,50-54 anys,104,69
2020,Gràcia,el Camp d'en Grassot i Gràcia Nova,50-54 anys,55,43
2020,Horta-Guinardó,el Baix Guinardó,50-54 anys,37,28
2020,Horta-Guinardó,Can Baró,50-54 anys,14,8
2020,Horta-Guinardó,el Guinardó,50-54 anys,55,46
2020,Horta-Guinardó,la Font d'en Fargues,50-54 anys,12,6
2020,Horta-Guinardó,el Carmel,50-54 anys,64,67
2020,Horta-Guinardó,la Teixonera,50-54 anys,18,21
2020,Horta-Guinardó,Sant Genís dels Agudells,50-54 anys,13,10
2020,Horta-Guinardó,Montbau,50-54 anys,6,10
2020,Horta-Guinardó,la Vall d'Hebron,50-54 anys,9,8
2020,Horta-Guinardó,la Clota,50-54 anys,0,1
2020,Horta-Guinardó,Horta,50-54 anys,52,42
2020,Nou Barris,Vilapicina i la Torre Llobeta,50-54 anys,33,38
2020,Nou Barris,Porta,50-54 anys,45,58
2020,Nou Barris,el Turó de la Peira,50-54 anys,21,29
2020,Nou Barris,Can Peguera,50-54 anys,3,0
2020,Nou Barris,la Guineueta,50-54 anys,25,22
2020,Nou Barris,Canyelles,50-54 anys,9,4
2020,Nou Barris,les Roquetes,50-54 anys,30,39
2020,Nou Barris,Verdun,50-54 anys,23,18
2020,Nou Barris,la Prosperitat,50-54 anys,49,45
2020,Nou Barris,la Trinitat Nova,50-54 anys,14,8
2020,Nou Barris,Torre Baró,50-54 anys,2,4
2020,Nou Barris,Ciutat Meridiana,50-54 anys,25,19
2020,Nou Barris,Vallbona,50-54 anys,1,1
2020,Sant Andreu,la Trinitat Vella,50-54 anys,17,21
2020,Sant Andreu,Baró de Viver,50-54 anys,3,6
2020,Sant Andreu,el Bon Pastor,50-54 anys,28,33
2020,Sant Andreu,Sant Andreu,50-54 anys,108,64
2020,Sant Andreu,la Sagrera,50-54 anys,47,42
2020,Sant Andreu,el Congrés i els Indians,50-54 anys,27,33
2020,Sant Andreu,Navas,50-54 anys,43,22
2020,Sant Martí,el Camp de l'Arpa del Clot,50-54 anys,63,51
2020,Sant Martí,el Clot,50-54 anys,53,44
2020,Sant Martí,el Parc i la Llacuna del Poblenou,50-54 anys,25,16
2020,Sant Martí,la Vila Olímpica del Poblenou,50-54 anys,18,11
2020,Sant Martí,el Poblenou,50-54 anys,60,41
2020,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,50-54 anys,35,24
2020,Sant Martí,el Besòs i el Maresme,50-54 anys,55,73
2020,Sant Martí,Provençals del Poblenou,50-54 anys,42,25
2020,Sant Martí,Sant Martí de Provençals,50-54 anys,40,44
2020,Sant Martí,la Verneda i la Pau,50-54 anys,37,42
2020,Ciutat Vella,el Raval,55-59 anys,70,91
2020,Ciutat Vella,el Barri Gòtic,55-59 anys,40,46
2020,Ciutat Vella,la Barceloneta,55-59 anys,21,34
2020,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",55-59 anys,41,28
2020,Eixample,el Fort Pienc,55-59 anys,43,39
2020,Eixample,la Sagrada Família,55-59 anys,95,62
2020,Eixample,la Dreta de l'Eixample,55-59 anys,83,81
2020,Eixample,l'Antiga Esquerra de l'Eixample,55-59 anys,76,75
2020,Eixample,la Nova Esquerra de l'Eixample,55-59 anys,99,64
2020,Eixample,Sant Antoni,55-59 anys,70,42
2020,Sants-Montjuïc,el Poble-sec,55-59 anys,67,47
2020,Sants-Montjuïc,la Marina del Prat Vermell,55-59 anys,2,0
2020,Sants-Montjuïc,la Marina de Port,55-59 anys,51,39
2020,Sants-Montjuïc,la Font de la Guatlla,55-59 anys,20,14
2020,Sants-Montjuïc,Hostafrancs,55-59 anys,24,19
2020,Sants-Montjuïc,la Bordeta,55-59 anys,30,16
2020,Sants-Montjuïc,Sants - Badal,55-59 anys,29,38
2020,Sants-Montjuïc,Sants,55-59 anys,85,66
2020,Les Corts,les Corts,55-59 anys,74,43
2020,Les Corts,la Maternitat i Sant Ramon,55-59 anys,37,31
2020,Les Corts,Pedralbes,55-59 anys,30,19
2020,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",55-59 anys,6,6
2020,Sarrià-Sant Gervasi,Sarrià,55-59 anys,57,25
2020,Sarrià-Sant Gervasi,les Tres Torres,55-59 anys,49,12
2020,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,55-59 anys,44,30
2020,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,55-59 anys,104,57
2020,Sarrià-Sant Gervasi,el Putxet i el Farró,55-59 anys,64,28
2020,Gràcia,Vallcarca i els Penitents,55-59 anys,30,17
2020,Gràcia,el Coll,55-59 anys,6,8
2020,Gràcia,la Salut,55-59 anys,20,10
2020,Gràcia,la Vila de Gràcia,55-59 anys,64,52
2020,Gràcia,el Camp d'en Grassot i Gràcia Nova,55-59 anys,55,36
2020,Horta-Guinardó,el Baix Guinardó,55-59 anys,36,32
2020,Horta-Guinardó,Can Baró,55-59 anys,13,5
2020,Horta-Guinardó,el Guinardó,55-59 anys,58,33
2020,Horta-Guinardó,la Font d'en Fargues,55-59 anys,14,5
2020,Horta-Guinardó,el Carmel,55-59 anys,47,32
2020,Horta-Guinardó,la Teixonera,55-59 anys,7,14
2020,Horta-Guinardó,Sant Genís dels Agudells,55-59 anys,14,11
2020,Horta-Guinardó,Montbau,55-59 anys,8,4
2020,Horta-Guinardó,la Vall d'Hebron,55-59 anys,1,10
2020,Horta-Guinardó,la Clota,55-59 anys,0,1
2020,Horta-Guinardó,Horta,55-59 anys,40,31
2020,Nou Barris,Vilapicina i la Torre Llobeta,55-59 anys,36,29
2020,Nou Barris,Porta,55-59 anys,30,38
2020,Nou Barris,el Turó de la Peira,55-59 anys,26,16
2020,Nou Barris,Can Peguera,55-59 anys,2,1
2020,Nou Barris,la Guineueta,55-59 anys,20,12
2020,Nou Barris,Canyelles,55-59 anys,5,6
2020,Nou Barris,les Roquetes,55-59 anys,21,13
2020,Nou Barris,Verdun,55-59 anys,10,14
2020,Nou Barris,la Prosperitat,55-59 anys,36,28
2020,Nou Barris,la Trinitat Nova,55-59 anys,8,13
2020,Nou Barris,Torre Baró,55-59 anys,2,5
2020,Nou Barris,Ciutat Meridiana,55-59 anys,9,19
2020,Nou Barris,Vallbona,55-59 anys,3,0
2020,Sant Andreu,la Trinitat Vella,55-59 anys,9,12
2020,Sant Andreu,Baró de Viver,55-59 anys,0,0
2020,Sant Andreu,el Bon Pastor,55-59 anys,22,27
2020,Sant Andreu,Sant Andreu,55-59 anys,72,42
2020,Sant Andreu,la Sagrera,55-59 anys,27,29
2020,Sant Andreu,el Congrés i els Indians,55-59 anys,17,8
2020,Sant Andreu,Navas,55-59 anys,29,14
2020,Sant Martí,el Camp de l'Arpa del Clot,55-59 anys,52,42
2020,Sant Martí,el Clot,55-59 anys,47,28
2020,Sant Martí,el Parc i la Llacuna del Poblenou,55-59 anys,14,12
2020,Sant Martí,la Vila Olímpica del Poblenou,55-59 anys,20,6
2020,Sant Martí,el Poblenou,55-59 anys,54,29
2020,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,55-59 anys,25,16
2020,Sant Martí,el Besòs i el Maresme,55-59 anys,45,45
2020,Sant Martí,Provençals del Poblenou,55-59 anys,35,16
2020,Sant Martí,Sant Martí de Provençals,55-59 anys,40,30
